BANK_ID,TELCO_ID
23326,C-57593
15048,C-46333
13550,C-44343
20173,C-53309
13394,C-44146
21343,C-54908
18379,C-50836
18250,C-50665
13433,C-44195
11969,C-42346
23746,C-58157
20883,C-54266
14759,C-45935
10277,C-40322
20594,C-53886
17240,C-49290
19237,C-52017
21352,C-54921
19193,C-51956
22594,C-56596
16503,C-48278
16546,C-48338
24753,C-59482
19904,C-52945
18759,C-51362
22844,C-56937
20530,C-53805
19304,C-52115
11310,C-41541
24452,C-59091
15939,C-47514
20296,C-53483
12965,C-43594
15324,C-46687
15324,C-46688
21203,C-54712
21295,C-54842
18124,C-50488
11601,C-41891
11353,C-41592
16629,C-48451
13396,C-44149
13396,C-44150
16273,C-47975
19884,C-52915
10210,C-40241
22409,C-56352
18497,C-51007
18851,C-51490
10580,C-40673
22175,C-56044
22303,C-56211
11266,C-41493
17749,C-49972
15760,C-47278
20955,C-54367
16532,C-48316
16864,C-48765
13598,C-44404
22160,C-56021
13463,C-44230
14653,C-45789
17878,C-50150
12168,C-42590
18674,C-51248
24411,C-59037
12920,C-43538
20724,C-54050
18390,C-50851
20491,C-53757
19681,C-52644
24840,C-59604
23818,C-58255
17552,C-49704
19002,C-51701
19079,C-51799
22331,C-56245
22583,C-56583
24239,C-58810
10242,C-40277
14029,C-44969
11351,C-41589
20155,C-53284
13915,C-44825
18507,C-51022
16244,C-47936
23485,C-57802
20309,C-53497
16733,C-48594
16815,C-48696
16694,C-48541
24076,C-58595
18625,C-51182
10715,C-40834
24519,C-59181
10261,C-40300
10931,C-41096
14337,C-45364
17203,C-49239
20520,C-53790
11288,C-41517
18264,C-50687
24043,C-58553
14165,C-45155
18627,C-51184
18835,C-51466
19113,C-51849
15968,C-47551
13264,C-43977
20872,C-54250
15354,C-46726
19365,C-52199
14298,C-45318
13333,C-44072
22401,C-56340
10714,C-40833
12647,C-43198
21199,C-54706
20880,C-54262
21404,C-54991
20948,C-54356
24707,C-59426
12755,C-43340
23947,C-58416
15120,C-46432
22577,C-56573
12425,C-42920
14254,C-45267
24462,C-59106
16417,C-48169
20046,C-53133
22518,C-56498
23830,C-58270
17689,C-49888
10471,C-40545
17041,C-49015
17427,C-49541
14835,C-46034
12175,C-42598
26121,C-61302
14565,C-45670
20140,C-53257
14172,C-45162
13906,C-44813
20084,C-53182
21491,C-55111
24732,C-59455
13466,C-44234
13460,C-44226
16496,C-48271
15438,C-46848
10766,C-40898
22303,C-56212
23935,C-58402
18961,C-51639
14765,C-45943
23567,C-57916
16779,C-48650
26063,C-61227
18073,C-50416
14995,C-46256
18383,C-50841
10309,C-40360
12721,C-43293
11138,C-41343
20149,C-53273
16756,C-48620
16835,C-48725
15649,C-47129
17046,C-49023
15815,C-47350
20529,C-53804
23329,C-57597
16869,C-48778
16632,C-48460
25963,C-61100
19394,C-52236
25187,C-60085
11954,C-42325
12163,C-42584
22667,C-56697
17572,C-49729
17428,C-49543
16911,C-48834
16133,C-47774
25535,C-60553
20143,C-53263
12935,C-43557
25591,C-60621
19581,C-52496
18491,C-50994
21468,C-55078
20258,C-53424
14810,C-46002
20916,C-54313
17117,C-49124
24271,C-58852
11030,C-41213
26121,C-61301
13459,C-44225
11589,C-41878
19833,C-52850
12926,C-43544
11559,C-41844
17616,C-49791
16279,C-47982
14909,C-46146
14943,C-46195
12368,C-42847
15419,C-46821
12475,C-42980
17390,C-49490
18269,C-50694
25653,C-60704
20321,C-53515
16183,C-47851
21276,C-54815
24913,C-59702
14537,C-45630
20347,C-53552
25320,C-60258
20149,C-53272
24453,C-59092
14113,C-45084
11027,C-41206
16541,C-48332
19116,C-51856
16166,C-47824
24304,C-58894
21555,C-55200
11913,C-42277
23936,C-58403
24572,C-59255
11955,C-42326
21496,C-55120
16200,C-47878
19926,C-52975
10874,C-41026
18361,C-50811
21653,C-55335
14894,C-46126
18992,C-51688
10434,C-40500
19011,C-51714
12984,C-43617
15237,C-46584
16658,C-48496
21702,C-55400
17244,C-49294
17235,C-49279
17605,C-49778
18464,C-50955
17877,C-50149
19976,C-53045
23548,C-57891
21129,C-54621
13104,C-43765
12340,C-42808
15297,C-46655
23461,C-57773
10634,C-40739
20012,C-53087
25658,C-60711
20282,C-53460
16433,C-48187
23755,C-58168
15094,C-46396
18596,C-51147
11675,C-41986
17977,C-50285
17947,C-50248
14392,C-45426
21682,C-55375
12568,C-43100
23725,C-58124
14113,C-45083
11111,C-41310
19580,C-52494
16211,C-47896
22418,C-56364
22445,C-56402
15174,C-46506
25851,C-60958
25470,C-60459
22155,C-56013
26333,C-61573
24786,C-59528
11352,C-41590
19755,C-52744
26405,C-61667
16990,C-48941
18840,C-51471
19821,C-52834
18961,C-51638
20395,C-53620
21427,C-55024
14423,C-45474
17017,C-48979
16260,C-47956
18156,C-50527
24229,C-58797
17765,C-49998
22947,C-57075
11063,C-41258
22983,C-57129
21508,C-55137
16720,C-48575
16566,C-48365
23938,C-58405
23068,C-57244
26176,C-61369
15193,C-46527
11003,C-41177
13549,C-44340
14053,C-45005
25271,C-60195
19788,C-52787
18205,C-50599
22819,C-56903
13916,C-44827
19215,C-51986
25274,C-60198
25749,C-60828
23626,C-57991
18093,C-50443
23025,C-57186
10032,C-40038
23625,C-57990
13523,C-44302
25025,C-59846
24947,C-59742
17633,C-49810
15761,C-47282
22975,C-57115
12349,C-42819
20174,C-53310
22954,C-57085
23086,C-57269
24251,C-58826
14147,C-45129
16776,C-48645
23851,C-58294
24567,C-59248
16388,C-48129
22275,C-56174
23920,C-58383
25099,C-59945
21694,C-55389
15396,C-46792
22319,C-56231
22530,C-56515
14361,C-45390
24820,C-59570
18971,C-51657
22799,C-56877
22366,C-56295
23874,C-58325
23411,C-57708
20224,C-53379
16224,C-47911
20747,C-54081
18927,C-51588
12443,C-42940
15859,C-47413
10095,C-40111
18826,C-51456
18805,C-51428
21571,C-55220
12485,C-42993
20319,C-53512
24024,C-58525
19986,C-53059
25719,C-60792
15779,C-47304
11037,C-41222
15962,C-47545
23607,C-57965
16488,C-48262
15968,C-47552
14320,C-45343
20401,C-53630
15782,C-47309
14200,C-45201
23131,C-57331
21663,C-55348
23943,C-58412
20748,C-54083
19182,C-51939
24630,C-59325
21303,C-54856
17062,C-49048
17786,C-50030
18226,C-50633
25440,C-60421
19420,C-52275
22695,C-56744
24903,C-59689
18585,C-51128
20207,C-53355
25600,C-60633
18846,C-51480
13697,C-44524
17580,C-49742
12424,C-42918
20818,C-54175
24022,C-58522
23396,C-57684
12541,C-43066
24235,C-58806
14932,C-46180
13280,C-43997
22370,C-56301
24950,C-59746
11129,C-41333
18940,C-51603
16918,C-48842
20276,C-53451
23456,C-57763
22088,C-55925
18308,C-50743
15933,C-47504
15924,C-47493
20176,C-53314
18965,C-51646
20359,C-53573
21686,C-55380
20758,C-54094
20065,C-53159
19965,C-53031
21582,C-55233
23494,C-57814
23046,C-57216
18992,C-51689
11635,C-41937
16097,C-47720
19161,C-51910
17655,C-49836
22462,C-56421
14841,C-46051
20218,C-53371
18826,C-51457
13885,C-44785
20864,C-54240
13830,C-44704
23769,C-58188
24847,C-59614
10491,C-40569
25328,C-60268
15721,C-47226
21527,C-55165
16890,C-48807
14892,C-46121
15944,C-47521
12449,C-42948
12724,C-43296
15570,C-47030
24580,C-59263
24579,C-59262
20540,C-53818
16557,C-48355
22840,C-56930
23689,C-58072
23522,C-57854
22408,C-56350
17938,C-50236
18197,C-50588
21256,C-54786
13132,C-43799
20428,C-53668
22036,C-55858
18520,C-51038
21920,C-55691
17942,C-50242
21156,C-54656
12329,C-42792
14523,C-45613
17191,C-49225
14665,C-45806
15461,C-46877
17268,C-49325
11072,C-41268
16734,C-48596
13640,C-44451
18988,C-51681
18117,C-50479
22857,C-56958
23498,C-57825
23099,C-57290
25576,C-60603
20950,C-54360
15108,C-46416
21148,C-54645
16918,C-48843
18735,C-51330
25340,C-60280
21316,C-54875
19299,C-52108
15872,C-47429
15403,C-46802
11980,C-42358
12765,C-43351
17274,C-49332
16713,C-48562
21096,C-54578
17702,C-49912
19762,C-52754
17521,C-49661
16478,C-48246
18051,C-50386
23608,C-57967
24950,C-59745
13397,C-44151
19991,C-53064
22110,C-55953
15837,C-47377
23221,C-57457
19676,C-52635
20020,C-53099
19648,C-52599
20989,C-54421
14922,C-46168
21638,C-55310
23134,C-57337
25771,C-60858
21442,C-55041
19023,C-51732
17034,C-49004
24991,C-59800
19446,C-52312
14651,C-45786
24567,C-59247
25989,C-61134
17773,C-50012
14568,C-45675
21766,C-55479
21539,C-55181
22315,C-56226
19013,C-51716
25249,C-60168
12234,C-42672
11710,C-42025
10032,C-40037
21941,C-55725
22340,C-56257
21370,C-54947
15517,C-46963
21648,C-55328
17585,C-49750
22528,C-56511
18701,C-51285
20157,C-53286
24804,C-59550
24036,C-58542
19691,C-52658
12048,C-42437
15372,C-46759
19904,C-52944
19791,C-52791
20309,C-53496
14519,C-45607
20213,C-53365
22059,C-55885
10052,C-40062
17251,C-49304
16746,C-48608
12441,C-42938
21069,C-54542
21210,C-54722
15442,C-46854
16869,C-48777
19151,C-51895
15624,C-47097
12684,C-43248
18962,C-51640
15876,C-47434
24328,C-58932
18221,C-50627
12050,C-42439
20923,C-54323
22395,C-56331
14304,C-45325
19763,C-52756
23356,C-57633
20803,C-54152
19065,C-51783
20029,C-53109
18299,C-50730
25762,C-60847
13663,C-44481
20436,C-53678
22167,C-56033
11068,C-41263
20281,C-53459
20430,C-53670
21977,C-55778
19391,C-52231
17718,C-49935
13310,C-44041
20417,C-53652
16870,C-48781
14433,C-45490
21669,C-55359
15390,C-46785
22728,C-56789
17673,C-49867
11212,C-41434
17836,C-50095
19318,C-52133
20444,C-53690
18134,C-50500
20728,C-54055
16931,C-48864
16478,C-48247
13524,C-44303
19386,C-52224
24295,C-58882
17771,C-50008
20276,C-53452
16109,C-47740
15207,C-46544
14718,C-45882
13575,C-44375
15818,C-47353
15793,C-47325
19919,C-52967
18041,C-50373
23850,C-58292
16529,C-48312
20959,C-54372
20986,C-54412
10456,C-40527
17808,C-50058
13234,C-43942
21696,C-55391
24993,C-59803
15002,C-46265
23398,C-57688
18227,C-50634
18441,C-50923
10623,C-40727
17544,C-49693
12132,C-42540
14781,C-45964
19698,C-52668
21801,C-55525
19058,C-51775
20764,C-54106
20989,C-54422
21697,C-55393
17511,C-49651
10230,C-40263
23650,C-58019
10976,C-41147
17933,C-50224
18596,C-51146
21603,C-55263
20845,C-54214
19499,C-52385
18293,C-50722
13597,C-44401
24207,C-58769
20096,C-53198
20712,C-54035
19381,C-52219
20176,C-53315
18806,C-51429
19984,C-53057
14627,C-45749
14822,C-46019
15210,C-46549
18088,C-50438
20516,C-53784
16419,C-48171
21170,C-54673
14452,C-45517
24455,C-59094
11213,C-41436
13379,C-44125
14479,C-45556
12498,C-43010
12374,C-42854
16083,C-47701
17216,C-49255
19562,C-52468
22464,C-56424
10044,C-40051
18184,C-50573
24678,C-59386
18694,C-51275
12150,C-42566
13649,C-44462
14065,C-45025
18040,C-50370
16875,C-48788
20214,C-53366
25673,C-60732
11225,C-41448
21062,C-54532
17330,C-49405
13215,C-43917
19459,C-52333
17207,C-49243
23886,C-58340
13527,C-44308
13400,C-44155
26145,C-61329
12816,C-43414
19261,C-52051
22873,C-56981
25084,C-59929
22680,C-56715
23756,C-58169
10306,C-40357
14938,C-46187
23567,C-57915
15588,C-47053
14478,C-45555
24754,C-59484
24551,C-59225
18322,C-50759
20198,C-53345
19366,C-52200
21729,C-55434
11865,C-42223
21223,C-54740
26079,C-61248
13055,C-43707
15762,C-47283
21313,C-54870
10439,C-40505
13982,C-44910
23973,C-58452
25452,C-60436
17529,C-49675
10160,C-40181
19791,C-52792
18434,C-50909
14982,C-46240
17692,C-49896
26171,C-61364
18712,C-51297
20088,C-53188
13252,C-43963
21974,C-55772
10668,C-40782
23182,C-57403
16355,C-48084
25382,C-60342
25134,C-59996
19440,C-52302
10179,C-40206
17124,C-49134
25797,C-60890
18850,C-51486
16198,C-47873
22625,C-56632
21218,C-54732
20696,C-54014
16345,C-48068
21408,C-54997
25778,C-60866
21899,C-55663
22024,C-55836
22322,C-56234
19233,C-52011
11717,C-42035
25642,C-60686
19342,C-52169
23122,C-57318
20639,C-53943
13432,C-44194
16015,C-47611
21953,C-55741
20097,C-53199
15251,C-46599
14694,C-45849
18062,C-50398
17153,C-49174
21019,C-54472
20880,C-54263
19333,C-52155
16688,C-48535
25050,C-59881
15717,C-47217
12400,C-42889
25817,C-60915
21730,C-55435
25376,C-60329
13293,C-44013
20575,C-53862
13793,C-44655
21014,C-54467
23848,C-58288
16755,C-48619
16861,C-48761
13611,C-44418
17643,C-49824
22645,C-56668
14653,C-45790
13711,C-44542
18842,C-51474
19188,C-51950
21158,C-54658
21297,C-54846
25080,C-59918
22829,C-56914
19579,C-52492
25786,C-60877
22258,C-56153
25785,C-60875
17889,C-50165
18801,C-51419
25094,C-59940
17674,C-49869
25184,C-60080
13735,C-44574
21198,C-54705
24572,C-59254
25975,C-61117
25280,C-60206
23169,C-57387
13778,C-44634
21736,C-55442
24283,C-58865
11458,C-41722
15839,C-47383
17011,C-48970
24367,C-58978
20761,C-54101
20278,C-53455
22579,C-56576
16521,C-48302
19890,C-52924
13508,C-44285
25904,C-61022
19331,C-52150
24926,C-59717
23050,C-57221
19503,C-52393
13416,C-44173
22745,C-56813
20180,C-53321
25891,C-61007
22152,C-56008
19875,C-52904
19463,C-52339
22825,C-56909
20676,C-53987
18462,C-50951
13835,C-44713
16642,C-48473
17563,C-49717
18492,C-50997
12791,C-43380
23030,C-57194
25498,C-60496
22026,C-55841
15230,C-46575
10238,C-40272
19421,C-52278
15948,C-47526
19918,C-52965
18214,C-50614
14805,C-45996
14858,C-46070
20031,C-53111
19769,C-52762
14342,C-45370
19988,C-53061
20170,C-53303
13549,C-44341
25408,C-60375
15363,C-46742
11200,C-41418
18926,C-51586
19269,C-52063
24457,C-59100
15112,C-46422
11316,C-41548
16867,C-48772
21514,C-55147
23893,C-58349
21078,C-54557
19232,C-52010
16103,C-47728
15940,C-47516
26066,C-61232
23027,C-57188
26014,C-61164
13147,C-43822
19235,C-52015
16647,C-48481
18468,C-50961
18525,C-51047
26074,C-61243
24079,C-58599
13039,C-43683
21844,C-55581
19390,C-52229
26332,C-61569
15723,C-47230
19280,C-52079
19273,C-52068
19885,C-52916
13214,C-43916
12625,C-43169
20839,C-54203
19453,C-52324
14897,C-46130
13490,C-44262
21818,C-55543
12941,C-43564
16600,C-48411
14132,C-45110
19487,C-52368
10740,C-40868
16406,C-48153
16795,C-48669
15568,C-47026
18480,C-50976
25199,C-60101
22627,C-56637
25398,C-60361
17665,C-49857
21598,C-55258
10522,C-40606
17313,C-49386
24322,C-58920
13333,C-44071
19245,C-52026
17189,C-49220
19540,C-52444
25815,C-60912
14449,C-45513
20154,C-53281
21390,C-54974
14861,C-46074
18617,C-51172
15432,C-46839
18727,C-51318
24583,C-59266
18768,C-51375
21781,C-55497
24845,C-59610
24160,C-58701
13994,C-44924
17873,C-50144
11582,C-41871
21461,C-55070
23307,C-57565
14339,C-45367
13272,C-43987
18106,C-50466
13687,C-44513
19608,C-52541
12814,C-43410
12814,C-43411
22016,C-55825
19809,C-52815
11320,C-41554
17696,C-49902
23890,C-58345
14439,C-45498
23426,C-57725
16287,C-47991
14682,C-45830
16982,C-48932
11407,C-41658
14059,C-45015
15950,C-47529
20188,C-53332
16100,C-47723
18352,C-50799
22423,C-56370
18098,C-50450
16822,C-48706
23697,C-58083
26408,C-61671
14752,C-45927
27158,C-62647
12298,C-42753
20543,C-53823
15358,C-46734
17682,C-49879
18169,C-50548
25618,C-60654
18182,C-50570
14882,C-46107
11824,C-42167
16771,C-48637
24581,C-59264
14777,C-45959
22023,C-55835
23408,C-57704
15407,C-46807
16470,C-48236
25771,C-60857
17486,C-49615
13525,C-44305
16823,C-48707
21063,C-54533
25276,C-60200
13375,C-44121
20817,C-54173
10187,C-40215
12785,C-43373
15026,C-46300
20442,C-53685
18999,C-51698
16851,C-48747
15726,C-47235
24514,C-59174
24609,C-59301
11303,C-41534
21155,C-54655
23670,C-58048
22049,C-55873
12116,C-42519
20790,C-54137
12311,C-42768
19812,C-52819
17618,C-49794
20520,C-53789
15214,C-46555
22660,C-56688
19585,C-52502
22848,C-56941
14675,C-45821
12200,C-42628
15720,C-47224
15720,C-47223
11795,C-42135
10728,C-40851
17332,C-49408
14628,C-45751
17622,C-49798
10619,C-40721
16260,C-47955
20729,C-54057
16574,C-48378
10262,C-40303
16539,C-48328
14414,C-45462
20813,C-54166
25938,C-61069
19103,C-51834
11734,C-42055
21915,C-55684
14157,C-45143
17144,C-49163
24784,C-59523
23699,C-58088
20789,C-54136
21464,C-55074
20487,C-53751
20983,C-54408
11658,C-41963
10738,C-40865
19078,C-51798
26445,C-61725
13186,C-43875
16468,C-48233
23062,C-57237
21935,C-55717
14145,C-45127
17715,C-49929
16410,C-48160
24514,C-59173
23880,C-58334
11090,C-41286
15662,C-47146
17019,C-48982
15339,C-46707
11509,C-41787
22845,C-56938
11236,C-41460
26217,C-61422
22631,C-56645
23386,C-57672
18497,C-51008
18211,C-50609
11452,C-41714
23844,C-58284
14702,C-45860
20438,C-53680
21003,C-54446
21591,C-55247
25521,C-60528
25527,C-60540
21388,C-54969
24642,C-59340
14592,C-45705
11650,C-41953
11315,C-41546
15498,C-46930
14380,C-45412
17354,C-49438
19957,C-53021
20675,C-53985
15246,C-46593
20179,C-53319
15761,C-47280
23696,C-58082
15565,C-47021
21309,C-54864
19402,C-52251
19205,C-51972
18154,C-50525
16944,C-48881
14030,C-44971
13564,C-44359
21224,C-54743
20604,C-53898
17834,C-50092
24960,C-59760
21003,C-54447
21010,C-54460
11783,C-42116
23674,C-58054
15007,C-46270
11360,C-41602
19699,C-52669
19178,C-51934
25562,C-60586
24860,C-59634
19084,C-51806
15999,C-47593
20397,C-53623
15138,C-46455
16500,C-48275
19301,C-52111
16658,C-48497
19847,C-52869
20514,C-53782
19210,C-51980
21314,C-54871
21044,C-54504
11465,C-41733
19981,C-53051
21645,C-55324
21583,C-55234
11659,C-41965
12681,C-43242
22573,C-56568
11999,C-42379
23232,C-57469
24529,C-59193
12193,C-42621
12733,C-43310
17754,C-49979
21558,C-55203
13344,C-44084
21647,C-55326
11263,C-41488
19171,C-51924
22219,C-56100
18132,C-50498
23189,C-57413
21888,C-55644
19870,C-52897
25424,C-60399
19765,C-52758
24476,C-59124
18987,C-51679
19886,C-52919
15176,C-46508
10449,C-40519
16122,C-47756
24236,C-58807
21220,C-54736
23469,C-57782
19733,C-52715
18202,C-50595
25785,C-60874
11180,C-41392
15615,C-47084
20309,C-53499
12151,C-42567
16993,C-48947
14927,C-46173
20771,C-54115
14108,C-45078
12619,C-43163
22764,C-56834
15937,C-47510
26084,C-61257
18803,C-51424
22809,C-56891
22167,C-56034
10074,C-40088
19595,C-52519
21145,C-54642
11021,C-41198
21983,C-55785
24962,C-59762
23353,C-57628
19111,C-51847
17115,C-49121
11003,C-41178
24009,C-58500
14390,C-45422
16263,C-47961
19808,C-52814
18289,C-50717
11047,C-41237
26320,C-61554
15545,C-46993
14391,C-45425
23611,C-57970
20919,C-54316
23899,C-58357
21870,C-55618
24434,C-59068
22727,C-56787
13906,C-44812
23328,C-57595
21920,C-55690
12076,C-42467
19201,C-51966
24014,C-58509
11052,C-41243
25361,C-60313
18412,C-50881
26468,C-61758
24399,C-59020
24399,C-59019
25399,C-60363
15309,C-46668
16842,C-48734
19266,C-52059
19250,C-52032
13948,C-44867
25037,C-59861
13726,C-44560
12644,C-43195
18253,C-50670
25054,C-59885
18547,C-51079
25654,C-60705
21918,C-55688
15714,C-47213
25933,C-61062
26453,C-61738
18611,C-51166
25717,C-60789
26680,C-62037
14494,C-45577
19678,C-52638
18877,C-51524
22501,C-56478
17452,C-49574
14476,C-45552
18996,C-51693
